,file_,XCM
728,solar/resources/cinder_puppet/actions/update.pp,Add and fix update actions. changing db_port should work now
729,solar/resources/ceph_mon/actions/run.pp,Add ceph_mon resource and example
730,solar/resources/ceph_mon/actions/test.pp,Add ceph_mon resource and example
731,solar/resources/node_network_puppet/actions/remove.pp,"Add node_network puppet resource

WIP

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
732,solar/resources/nova_generic_service/actions/remove.pp,"Add nova generic service resource

* The generic service resource may be used
to deploy multiple nova services like vncproxy,
scheduler, consoleauth etc.
* Add composition layer for the scheduler service

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
733,solar/resources/nova_generic_service/actions/run.pp,"Add nova generic service resource

* The generic service resource may be used
to deploy multiple nova services like vncproxy,
scheduler, consoleauth etc.
* Add composition layer for the scheduler service

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
734,solar/resources/neutron_agents_ovs_puppet/actions/remove.pp,"Add neutron OVS agent resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
735,solar/resources/neutron_agents_ovs_puppet/actions/run.pp,"Add neutron OVS agent resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
736,solar/resources/neutron_plugins_ovs_puppet/actions/remove.pp,"Add neutron ovs plugin resource

* Add compostion layer for OVS plugin with GRE
* Fix neutron tags, use_ssl input

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
737,solar/resources/neutron_plugins_ovs_puppet/actions/run.pp,"Add neutron ovs plugin resource

* Add compostion layer for OVS plugin with GRE
* Fix neutron tags, use_ssl input

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
738,solar/resources/neutron_agents_ml2_ovs_puppet/actions/remove.pp,"Add neutron agent ovs with ml2 plugin resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
739,solar/resources/neutron_plugins_ml2_puppet/actions/remove.pp,"Add neutron ml2 plugin resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
740,solar/resources/neutron_agents_metadata_puppet/actions/remove.pp,"Add neutron metadata agent resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
741,solar/resources/neutron_agents_l3_puppet/actions/remove.pp,"Add neutron L3 agent resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
742,solar/resources/neutron_agents_dhcp_puppet/actions/remove.pp,"Add neutron DHCP agent resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
743,solar/resources/neutron_server_puppet/actions/remove.pp,"Decouple neutron resource

* Use neutron base and API(server) resources
* Add db and db user for neutron composition layer

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
744,solar/resources/neutron_puppet/actions/remove.pp,neutron_puppet works now with upstream openstack manifests
745,solar/resources/apache_puppet/actions/remove.pp,"Add apache puppet resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
746,solar/resources/cinder_glance_puppet/actions/remove.pp,"Add cinder_glance resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
747,solar/resources/nova_neutron_puppet/actions/remove.pp,"Add nova_neutron resource.

Includes configuration only classes for nova compute:
nova::network::neutron and nova::compute::neutron
Combined into the single resource as the latter one
is too small (it has only 2 conf params)

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
748,solar/resources/nova_compute_libvirt_puppet/actions/remove.pp,"Add nova comp libvirt resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
749,solar/resources/nova_compute_puppet/actions/remove.pp,"Add nova compute resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
750,solar/resources/nova_conductor_puppet/actions/remove.pp,"Add nova conductor resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
751,solar/resources/nova_api_puppet/actions/remove.pp,change path
752,solar/resources/nova_puppet/actions/remove.pp,"Create nova base puppet resource

Also align composition layer:
- rename nova_api to nova_puppet
- adjust connections

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
753,solar/resources/glance_puppet/actions/remove.pp,"Glance-puppet, not fully working yet"
754,solar/resources/glance_registry_puppet/actions/remove.pp,"Add glance registry puppet resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
755,solar/resources/cinder_volume_puppet/actions/remove.pp,"Add cinder volume puppet resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
756,solar/resources/cinder_scheduler_puppet/actions/remove.pp,"Add cinder scheduler puppet resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
757,solar/resources/cinder_api_puppet/actions/remove.pp,"Add cinder api puppet resource

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
758,solar/resources/cinder_puppet/actions/remove.pp,"Add cinder puppet resource

Populate from autogenerated parameters

Signed-off-by: Bogdan Dobrelya <bdobrelia@mirantis.com>"
759,solar/resources/rabbitmq_service/actions/remove.pp,Rabbimtq service from puppet
760,solar/resources/nova_api/actions/remove.pp,nova-api resource
761,solar/resources/nova_api/actions/run.pp,nova-api resource
762,solar/resources/keystone_puppet/actions/remove.pp,Puppet: added port to keystone
763,solar/resources/keystone_puppet/puppet/examples/apache_dropin.pp,Keystone can now be deployed using Puppet
764,solar/resources/keystone_puppet/puppet/examples/apache_with_paths.pp,Keystone can now be deployed using Puppet
765,solar/resources/keystone_puppet/puppet/examples/ldap_full.pp,Keystone can now be deployed using Puppet
766,solar/resources/keystone_puppet/puppet/examples/ldap_identity.pp,Keystone can now be deployed using Puppet
767,solar/resources/keystone_puppet/puppet/manifests/client.pp,Keystone can now be deployed using Puppet
768,solar/resources/keystone_puppet/puppet/manifests/config.pp,Keystone can now be deployed using Puppet
769,solar/resources/keystone_puppet/puppet/manifests/db/mysql.pp,Keystone can now be deployed using Puppet
770,solar/resources/keystone_puppet/puppet/manifests/db/mysql/host_access.pp,Keystone can now be deployed using Puppet
771,solar/resources/keystone_puppet/puppet/manifests/db/postgresql.pp,Keystone can now be deployed using Puppet
772,solar/resources/keystone_puppet/puppet/manifests/db/sync.pp,Keystone can now be deployed using Puppet
773,solar/resources/keystone_puppet/puppet/manifests/dev/install.pp,Keystone can now be deployed using Puppet
774,solar/resources/keystone_puppet/puppet/manifests/endpoint.pp,Keystone can now be deployed using Puppet
775,solar/resources/keystone_puppet/puppet/manifests/init.pp,Keystone can now be deployed using Puppet
776,solar/resources/keystone_puppet/puppet/manifests/ldap.pp,Keystone can now be deployed using Puppet
777,solar/resources/keystone_puppet/puppet/manifests/params.pp,Keystone can now be deployed using Puppet
778,solar/resources/keystone_puppet/puppet/manifests/python.pp,Keystone can now be deployed using Puppet
779,solar/resources/keystone_puppet/puppet/manifests/roles/admin.pp,Keystone can now be deployed using Puppet
780,solar/resources/keystone_puppet/puppet/manifests/wsgi/apache.pp,Keystone can now be deployed using Puppet
781,solar/resources/keystone_puppet/puppet/tests/site.pp,Keystone can now be deployed using Puppet
782,solar/resources/puppet_inifile/actions/remove.pp,Puppet: Keystone remove action is working now
783,solar/resources/puppet_inifile/actions/run.pp,Keystone can now be deployed using Puppet
784,solar/resources/puppet_inifile/puppet/tests/ini_setting.pp,Keystone can now be deployed using Puppet
785,solar/resources/puppet_inifile/puppet/tests/ini_subsetting.pp,Keystone can now be deployed using Puppet
786,solar/resources/puppet_mysql/actions/remove.pp,Puppet: Keystone remove action is working now
787,solar/resources/puppet_mysql/actions/run.pp,Keystone can now be deployed using Puppet
788,solar/resources/puppet_mysql/puppet/examples/site.pp,Keystone can now be deployed using Puppet
789,solar/resources/puppet_mysql/puppet/examples/test.pp,Keystone can now be deployed using Puppet
790,solar/resources/puppet_mysql/puppet/manifests/backup.pp,Keystone can now be deployed using Puppet
791,solar/resources/puppet_mysql/puppet/manifests/config.pp,Keystone can now be deployed using Puppet
792,solar/resources/puppet_mysql/puppet/manifests/db.pp,Keystone can now be deployed using Puppet
793,solar/resources/puppet_mysql/puppet/manifests/init.pp,Keystone can now be deployed using Puppet
794,solar/resources/puppet_mysql/puppet/manifests/java.pp,Keystone can now be deployed using Puppet
795,solar/resources/puppet_mysql/puppet/manifests/params.pp,Keystone can now be deployed using Puppet
796,solar/resources/puppet_mysql/puppet/manifests/password.pp,Keystone can now be deployed using Puppet
797,solar/resources/puppet_mysql/puppet/manifests/python.pp,Keystone can now be deployed using Puppet
798,solar/resources/puppet_mysql/puppet/manifests/replicator.pp,Keystone can now be deployed using Puppet
799,solar/resources/puppet_mysql/puppet/manifests/ruby.pp,Keystone can now be deployed using Puppet
800,solar/resources/puppet_mysql/puppet/manifests/server.pp,Keystone can now be deployed using Puppet
801,solar/resources/puppet_mysql/puppet/manifests/server/account_security.pp,Keystone can now be deployed using Puppet
802,solar/resources/puppet_mysql/puppet/manifests/server/monitor.pp,Keystone can now be deployed using Puppet
803,solar/resources/puppet_mysql/puppet/manifests/server/mysqltuner.pp,Keystone can now be deployed using Puppet
804,solar/resources/puppet_mysql/puppet/spec/fixtures/manifests/site.pp,Keystone can now be deployed using Puppet
805,solar/resources/puppet_mysql/puppet/tests/backup.pp,Keystone can now be deployed using Puppet
806,solar/resources/puppet_mysql/puppet/tests/init.pp,Keystone can now be deployed using Puppet
807,solar/resources/puppet_mysql/puppet/tests/java.pp,Keystone can now be deployed using Puppet
808,solar/resources/puppet_mysql/puppet/tests/python.pp,Keystone can now be deployed using Puppet
809,solar/resources/puppet_mysql/puppet/tests/ruby.pp,Keystone can now be deployed using Puppet
810,solar/resources/puppet_mysql/puppet/tests/server.pp,Keystone can now be deployed using Puppet
811,solar/resources/puppet_stdlib/actions/remove.pp,Puppet: Keystone remove action is working now
812,solar/resources/puppet_stdlib/actions/run.pp,Keystone can now be deployed using Puppet
813,solar/resources/puppet_stdlib/puppet/manifests/init.pp,Keystone can now be deployed using Puppet
814,solar/resources/puppet_stdlib/puppet/manifests/stages.pp,Keystone can now be deployed using Puppet
815,solar/resources/puppet_stdlib/puppet/tests/file_line.pp,Keystone can now be deployed using Puppet
816,solar/resources/puppet_stdlib/puppet/tests/has_interface_with.pp,Keystone can now be deployed using Puppet
817,solar/resources/puppet_stdlib/puppet/tests/has_ip_address.pp,Keystone can now be deployed using Puppet
818,solar/resources/puppet_stdlib/puppet/tests/has_ip_network.pp,Keystone can now be deployed using Puppet
819,solar/resources/puppet_stdlib/puppet/tests/init.pp,Keystone can now be deployed using Puppet
